file,name
spec_taipan,大班
md_taikoris,太阁立志传 (日版)
md_taikorisc,太阁立志传 (中文翻译)
tail2nos,超级方程式 - 非凡锦标赛
gg_tailsadv,塔尔斯大冒险 (世界版)
gg_tailskyp,塔尔斯之天空巡逻 (日版)
hotgmck,彩京成人对战麻将 (日版)
hotgmck3,彩京成人对战麻将 3 数字冲浪 (日版)
hotgm4ev,彩京成人对战麻将 4 永远 (日版)
hgkairak,彩京成人对战麻将 - 快乐天 (日版)
karatevs,对战空手道 (日版 对战版)
gg_taisnmj,对战麻将 好牌 (日版)
gg_taisnmj2,对战麻将 好牌 2 (日版)
gg_daisenrg,对战型大战略 G (日版)
pce_chasehq,Taito 总部追击
tg_chasehq,Taito 总部追击
sms_chasehq,Taito 总部追击 (欧版)
nes_taitochasehq,总部追击 (日版)
gg_chasehqj,"Taito 总部追击 (日版, SMS 模式)"
gg_chasehq,"Taito 总部追击 (美版, SMS 模式)"
cupfinal,Taito 足球总决赛 (版本 1.0O 1993/02/28)
nes_taitograprij,太东大奖赛 - 荣光的许可 (日版)
nes_taitograpri,太东大奖赛 - 荣光的许可 (英语翻译)
pwrgoal,Taito 强力射门 (版本 2.5O 1994/11/03)
md_taiwan,台湾大亨 (中文版)
nes_taiyonoyuufirj,太阳之勇者 火鸟 (日版)
nes_taiyonoyuufir,太阳之勇者 火鸟 (英语翻译)
msx_takameija,"高桥名人之冒险岛 (日版, 替换版)"
msx_takameijk1,"高桥名人之冒险岛 (韩版, Star Frontiers)"
msx_takameijk2,"高桥名人之冒险岛 (韩版, Zemina)"
nes_takahmeinobugho,冒险岛外传-高桥名人的智力挑战 (日版)
pce_takameib,高桥名人之新冒险岛
pce_shingen,武田信玄
pce_shingen1,武田信玄 (替换版)
tshingena,"武田信玄 (日版, 日文)"
msx_takeru,猛武健之传说 (日版)
nes_takesnosenfuu,战国风云儿 (日版)
nes_takesschaj,北野武的挑战 (日版)
nes_takesscha,北野武的挑战 (英语翻译)
tg_taknhoop,扣篮
gg_talespin,"航空小英雄 (欧版, 美版)"
msx_top,被追踪的人 (自制)
tg_talespin,航空小英雄
md_talespin,"航空小英雄 (欧版, 美版)"
md_talespins,航空小英雄 (西班牙语翻译)
nes_talespin,泰瑞熊 (美版)
md_talmit,特尔米特的冒险 (欧版)
fds_tamafri,猫狗宠物街 - 三丁目大冒险 (日版)
gg_tamalymp,猫狗宠物街 3丁目公园 (日版)
tangtang,"堂堂 (版本 0526, 26/05/2000)"
md_tnglwdd,混沌森林 (演示版)
md_tnglwd,混沌森林 (版本 1.0)
msx_tankbatt,坦克大战 (日版)
tankbust,坦克破坏者 
tankfrcej,坦克部队 (日版)
tankfrce,"坦克部队 (美版, 2 人版)"
tankfrce4,"坦克部队 (美版, 4 人版)"
cv_tankmission,坦克任务 (自制)
cv_tankwars,坦克大战
md_tank2011,坦克 2011 (俄罗斯版)
md_tanzer,舞蹈家 (自制)
taotaido,苏婆诃格斗 - 大鸥体道 (第 1 套)
taotaidoa,苏婆诃格斗 - 大鸥体道 (第 2 套)
sg1k_wboyt,桃太郎 (台湾版)
nes_tapewpuzdis,绦虫拼图迪斯科 (自制)(演示 8)
cv_tapper,开瓶人
tapperg,"酒保 (Budweiser, 1/27/84 - 替换版 graphics)"
tapper,"酒保 (Budweiser, 1/27/84)"
tappera,"酒保 (Budweiser, 12/9/83)"
tapperb,"酒保 (Budweiser, Date 未知)"
rbtapper,酒保 (Root Beer)
sutapper,酒保 (Suntory)
nes_targetrenegadec,热血硬派目标 (西班牙语翻译)
md_trgearths,地球保卫战 (西班牙语翻译)
md_trgearth,地球保卫战 (美版)
targeth10,"命中目标 (版本 1.0, Checksum FBCB)"
targeth,"命中目标 (版本 1.1, Checksum 5152)"
targetha,"命中目标 (版本 1.1, Checksum 86E1)"
nes_targetrenegade,热血硬派目标 (美版)
gg_tarot,塔罗屋 (日版)
spec_tarzan,泰山
gg_tarzan,泰山 - 丛林之王 (欧版)
spec_tarzangoesape,人猿泰山
cv_tarzan,人猿泰山 - 走出丛林
nes_tasac,塔萨克 (台湾版)
nes_tashimasnoprigaip,田代的魔界冒险 (日版)
tharrier,鹞鹰战机
tharrieru,鹞鹰战机 (美版?)
md_taskfhexs,鹞鹰战机 (西班牙语翻译)
md_taskfhexj,鹞鹰战机 (日版)
md_taskfhex,鹞鹰战机 (美版)
joemac,战斗原始人 (日版 版本 1)
bigfghtr,战斗! 巨型战士 (日版)
nes_tatakchorobseitr,变形金刚 (日版)
gg_proyaktl,战斗! 职业棒球双联盟赛 (日版)
nes_tatakrahman,斗将拉面男 - 炸裂超人 (日版)
trojanj,斗者挽歌 (日版)
nes_tatakainobanka,斗者挽歌 (日版)(修订版 A)
msx_tatica,塔提卡企鹅 (日版)
pce_tatsunok,龙之子战士
pce_tatsujin,达人王
pce_tatsujinp,达人王 (工程版)
tattassa,纹身刺客 (亚洲版 工程版)
tattass,纹身刺客 (美版 工程版)
msx_tawarakn,田原君 (日版)
msx_tawaraknb,"田原君 (日版, 替换版 2)"
msx_tawarakna,"田原君 (日版, 替换版)"
sms_tazmars,大嘴怪之火星逃生 (巴西版)
gg_tazmars,"大嘴怪之火星逃生 (欧版, 美版)"
gg_tazmarsp14,"大嘴怪之火星逃生 (工程版, 19940511)"
gg_tazmarsp13,"大嘴怪之火星逃生 (工程版, 19940810)"
gg_tazmarsp12,"大嘴怪之火星逃生 (工程版, 19940812)"
gg_tazmarsp11,"大嘴怪之火星逃生 (工程版, 19940814)"
gg_tazmarsp10,"大嘴怪之火星逃生 (工程版, 19940819)"
gg_tazmarsp09,"大嘴怪之火星逃生 (工程版, 19940823)"
gg_tazmarsp08,"大嘴怪之火星逃生 (工程版, 19940829-B)"
gg_tazmarsp07,"大嘴怪之火星逃生 (工程版, 19940830)"
gg_tazmarsp06,"大嘴怪之火星逃生 (工程版, 19940902)"
gg_tazmarsp05,"大嘴怪之火星逃生 (工程版, 19940905-B)"
gg_tazmarsp04,"大嘴怪之火星逃生 (工程版, 19940905-C)"
gg_tazmarsp03,"大嘴怪之火星逃生 (工程版, 19940906-D)"
gg_tazmarsp02,"大嘴怪之火星逃生 (工程版, 19940909-B)"
gg_tazmarsp01,"大嘴怪之火星逃生 (工程版, 19940910)"
sms_tazmania,"躁狂塔斯 (欧版, 巴西版)"
sms_tazmaniap,"躁狂塔斯 (欧版, 工程版)"
md_tazmanias,躁狂塔斯 (西班牙语翻译)
md_tazmania,躁狂塔斯 (世界版)
gg_tazmania,"躁狂塔斯 - 寻找失落的海鸟 (欧版, 美版)"
tazzmang2,疯狂塔斯 (含 Starfield 小蜜蜂硬件盗版)
tazzmang,疯狂塔斯 (小蜜蜂硬件盗版)
tazmania,疯狂塔斯 (第 1 套)
tazmani2,疯狂塔斯 (第 2 套)
md_tc2000,房车赛 2000 (阿根廷版)
msx_tearnile,尼罗河之泪 (日版)
spec_techted_48,技师泰德 (48K)
spec_technoalice,"科技爱丽丝 (自制, 俄语)"
md_technocl,"狂突战士 (欧版, 美版)"
md_tecnocopp1,追捕刑警 (工程版)
md_tecnocopp2,"追捕刑警 (工程版, 19900912)"
md_tecnocop,追捕刑警 (美版)
nes_tecmobaseball,激斗特库摩棒球 (美版)
tbowlj,Tecmo 美式足球季后赛 (日版)
nes_tecmobowl,特库摩保龄球 (美版)
tbowlp,"Tecmo 美式足球季后赛 (世界版, 工程版 ?)"
tbowl,"Tecmo 美式足球季后赛 (世界版, 第 1 套)"
tbowla,"Tecmo 美式足球季后赛 (世界版, 第 2 套)"
md_tecmocupi,Tecmo 足球 (意大利语翻译)
md_tecmocup,"Tecmo 足球 (日版, 工程版 ?)"
nes_tecmocup,天使之翼 (美版)
tknight,Tecmo 骑士
nes_tecmonbabas,特库摩 NBA 篮球 (美版)
md_tecmobb,Tecmo 超级棒球 (美版)
md_tecmosbwj,Tecmo 超级美式足球 (日版)
nes_tecmosuperbowl,特库摩超级美式足球 (美版)
md_tecmosbwa,"Tecmo 超级美式足球 (美版, 199309)"
md_tecmosbw,"Tecmo 超级美式足球 (美版, 199310)"
md_tecmosb2,Tecmo 超级美式足球 II (美版)
md_tecmosb2j,Tecmo 超级美式足球 II - 特别版 (日版)
md_tecmosb3,Tecmo 超级美式足球 III - 最终版 (美版)
md_tecmohck,Tecmo 超级曲棍球 (美版)
md_tecmonbaj,Tecmo 超级美国职业篮球联赛 (日版)
md_tecmonba,Tecmo 超级美国职业篮球联赛 (美版)
sms_tecmow92,"Tecmo 世界杯 '92 (欧版, 工程版)"
md_tecmow92,Tecmo 世界杯 '92 (日版)
sms_tecmow93,Tecmo 世界杯 '93 (欧版)
md_tecmowc,Tecmo 世界杯 (美版)
nes_tecmoworcupsoc,特库摩世界杯足球赛 (日版)
twsoc96,Tecmo 世界杯足球 '96
nes_tecmoworwre,激斗斗魂传说 (美版)
sms_teddyboy,"玩具男孩 (欧版, 美版, 巴西版)"
sms_teddyboyc,"玩具男孩 (欧版, 美版, 巴西版, 世嘉卡)"
sms_teddyboyjp,"玩具男孩布鲁斯 (日版, Ep-MyCard, 工程版)"
sms_teddyboyj,"玩具男孩布鲁斯 (日版, MyCard)"
sms_teddyboyj1,"玩具男孩布鲁斯 (日版, 侵权版?)"
md_teddyboy,"玩具男孩布鲁斯 (日版, 世嘉网络)"
teddybb,"玩具男孩布鲁斯 (315-5115, 新版)"
teddybbo,"玩具男孩布鲁斯 (315-5115, 旧版)"
teddybbobl,玩具男孩布鲁斯 (盗版)
spec_tmht,忍者神龟 (128K)
spec_tmht_48,忍者神龟 (48K)
nes_tmht,忍者神龟 (欧版)
tmht2pa,"忍者神龟 (英国版 2 人版, 版本 ?)"
tmht2p,"忍者神龟 (英国版 2 人版, 版本 U)"
tmhtb,"忍者神龟 (英国版 4 人版, 版本 ?)"
tmht,"忍者神龟 (英国版 4 人版, 版本 F)"
tmhta,"忍者神龟 (英国版 4 人版, 版本 S)"
spec_tmhtarc,忍者神 - 投币游戏 (48K)
md_tmhthh,忍者神龟 - 超石争夺战 (欧版)
md_tmhttf,忍者神龟 - 格斗大赛 (欧版)
tmht22pe,忍者神龟 - 神龟战场 (2 人版 版本 EBA)
tmht24pe,忍者神龟 - 神龟战场 (4 人版 版本 EAA)
nes_tmhtiiarcgam,忍者神龟 II (欧版)
tmnta,"忍者神龟 (亚洲版 4 人版, 版本 ?)"
tmnti,忍者神龟 (片头演示)
tmntia,"忍者神龟 (片头演示, 替换版)"
tmnt2pj,"忍者神龟 (日版 2 人版, 版本 1)"
tmntj,"忍者神龟 (日版 4 人版, 版本 2)"
tmnt2po,"忍者神龟 (大洋洲版 2 人版, 版本 ?)"
nes_tmntc,"忍者神龟 (中文翻译, 版本 1.0)"
tmntuc,"忍者神龟 (美版 4 人游戏, 版本 H)"
tmntub,"忍者神龟 (美版 4 人版, 版本 H)"
tmntua,"忍者神龟 (美版 4 人版, 版本 J)"
tmntu,"忍者神龟 (美版 4 人版, 版本 R)"
nes_tmnt,忍者神龟 (美版)
nes_tmntcast,忍者神龟 (西班牙语翻译)
tmnt,"忍者神龟 (世界版 4 人版, 版本 X)"
md_tmntshj,忍者神龟 - 史雷德回归 (日版)
md_tmnthhec,忍者神龟 (色彩增强版本 2.0)
md_tmnthhs,忍者神龟 - 超石争夺战 (西班牙语翻译)
md_tmnthh,忍者神龟 - 超石争夺战 (美版)
md_tmnttficb,"忍者神龟 - 格斗大赛 (修改版, 改进版)"
md_tmnttfs,忍者神龟 - 格斗大赛 (西班牙语翻译)
md_tmnttfj,忍者神龟 - 格斗大赛 (日版)
md_tmnttfu,忍者神龟 - 格斗大赛 (美版)
nes_tmnttoufigc,激龟快打 (西班牙语翻译)
tmnt22pu,忍者神龟 - 神龟战场 (2 人版 版本 UDA)
tmnt2a,忍者神龟 - 神龟战场 (4 人版 版本 ADA)
tmnt2,忍者神龟 - 神龟战场 (4 人版 版本 UAA)
tmnt24pu,超级忍者神龟 (4 人版 ver. UEA)
md_tmntru,忍者神龟 - 传奇归来 (日版)
nes_tmntiiarcgamj,忍者神龟 II (日版)
nes_tmntiiarcgam,忍者神龟 II (美版)
nes_tmntiiarcgamc,忍者神龟 II (西班牙语翻译)
nes_tmntiimanpro,忍者神龟 III (日版)
nes_tmntiii,忍者神龟 III (美版)
nes_tmntiiic,忍者神龟 III (西班牙语翻译)
nes_tmnttoufig,激龟快打 (美版)
md_teenqueen,少女女王 演示版 (自制)
md_teiketsu,提督之决断 (日版)
tekipaki,方块洗脑游戏
tekipakit,方块洗脑游戏 (内部测试版)
nes_tekken2,铁拳 2 (未授权)
nes_tekken3,铁拳 3 (未授权)
md_tekkn3sp,铁拳 3 特别版
md_tekkensp,铁拳特别版
teljan,电话麻将
md_telmah,在线麻将 (日版)
md_telstad,在线棒球 (日版)
md_telebrad,电话薄 (巴西版)
msx_telebunn,电子兔 (日版)
msx_telebunna,"电子兔 (日版, 替换版)"
cv_telebunny,泰特邦尼 (自制)
cv_telly,电视海龟
tempest1,骚动 (修正版 1)
tempest1r,"骚动 (修正版 1, hackised 硬件)"
tempest2,骚动 (修正版 2)
tempest3,骚动 (修正版 3)
tempest,"骚动 (修正版 3, hackised 硬件)"
temptube,骚动 Tempest Tubes
gg_tempojrp9,"节拍小子 (工程版, 19941128)"
gg_tempojrp8,"节拍小子 (工程版, 19941205)"
gg_tempojrp7,"节拍小子 (工程版, 19941212)"
gg_tempojrp6,"节拍小子 (工程版, 19941226)"
gg_tempojrp5,"节拍小子 (工程版, 19950117)"
gg_tempojrp4,"节拍小子 (工程版, 19950120)"
gg_tempojrp3,"节拍小子 (工程版, 19950131)"
gg_tempojrp2,"节拍小子 (工程版, 19950206)"
gg_tempojrp1,"节拍小子 (工程版, 19950215)"
gg_tempojr,节拍小子 (世界版)
msx_temptations,诱惑之旅
dynwarjr,吞食天地 (日版 重发售版)
dynwarj,吞食天地 (日版)
nes_tenchiwokurau,吞食天地 (日版)
wofj,吞食天地 II - 赤壁之战 (921031 日版)
wofch,"吞食天地 II - 赤壁之战 (CPS 互换版, 921031 日版)"
wofjh,"吞食天地 II - 赤壁之战 (修改版, 921031 日版)"
wofjdr,"吞食天地 II - 赤壁之战 (达人版, 修改版)"
wofchp,"吞食天地 II - 赤壁之战 (PS/SS 版本, 修改版)"
nes_tenchwokuriij,吞食天地二代 - 诸葛孔明传 (日版)
nes_tenchwokurii,吞食天地二代 - 诸葛孔明传 (英语翻译)
spec_tmacabre,毛骨悚然 (自制)
tengai,战国之刃 (世界版)
tengaij,战国之刃
gg_tengenwc,"Tengen 世界杯足球 (欧版, 美版)"
nes_tenkanogoi,水户黄门 (日版)
nes_tenkabus,天下第一武士 (日版)
fds_tennis,网球 (日版)
nes_tennis,网球 (美版)
sms_tennis,"网球高手 (欧版, 巴西版)"
pce_tennokoe,天之声银行卡
sms_bakabon,天才傻鹏 (日版)
msx_tensaird,天才兔大奋战 (日版)
pce_sdragon,天圣龙
msx_tension,惊心动魄
msx_teodoro,特奥多罗 - 不知如何飞翔 (自制)
nes_teraonodosooz,寺尾大相扑 (日版)
sg1k_terebioe,电视绘图 (日版)
spec_terminator2,终结者 2 - 审判日
sms_term2,终结者 2 - 审判日 (欧版)
sms_term2c,终结者 2 - 审判日 (西班牙语翻译)
gg_term2,"终结者 2 - 审判日 (欧版, 美版)"
term2lg1,"终结者 2 - 审判日 (德版, 修正版 LG1 11/04/91)"
term2pa2,"终结者 2 - 审判日 (工程版, 修正版 PA2 10/18/91)"
term2la1,终结者 2 - 审判日 (修正版 LA1 11/01/91)
term2la2,终结者 2 - 审判日 (修正版 LA2 12/09/91)
term2la3,终结者 2 - 审判日 (修正版 LA3 03/27/92)
term2,终结者 2 - 审判日 (修正版 LA4 08/03/92)
nes_termi2,终结者 2 - 审判日 (美版)
nes_termi2c,终结者 2 - 审判日 (西班牙语翻译)
nes_terminatorthe,终结者 (美版)
msx_terminus,忒耳弥努斯 - 监狱星球 (欧版)
spec_terracognita,未知的土地
spec_terracrs_48,神鹰战机 (48K)
nes_terracresta,神鹰 1 号 (美版)
terracren,神鹰战机 (YM2203)
terracre,神鹰战机 (YM3526 第 1 套)
terracreo,神鹰战机 (YM3526 第 2 套)
terracrea,神鹰战机 (YM3526 第 3 套)
pce_terracr2,神鹰战机 II - 曼德勒的逆袭
terraf,神鹰力量
terrafj,神鹰力量 (日版)
terrafb,"神鹰力量 (日版, 盗版 第 2 套)"
terrafjb,"神鹰力量 (日版, 盗版 含 Z80)"
terrafu,神鹰力量 (美版)
spec_terrahawks,地球防卫军 (自制)
msx_terramex,守护地球 (欧版)
cterrani,星战计划 (DECO 磁带版)(美版)
gg_tesserae,"益智方块 (欧版, 美版)"
spec_testdrv2,试车员 II - 决斗
md_td2,"模拟驾驶 II - 决斗 (欧版, 美版)"
ctsttape,测试磁带 (DECO 磁带版)(美版)
msx_tetrahor,泰特拉的恐怖 (日版)
msx_tetrahora,"泰特拉的恐怖 (日版, 替换版)"
nes_tetra,战斗之星 (日版)
atetrisb,俄罗斯方块 (盗版 第 1 套)
atetrisb2,俄罗斯方块 (盗版 第 2 套)
tetrisbl,俄罗斯方块 (盗版)
atetrisc,俄罗斯方块 (台面型 第 1 套)
atetrisc2,俄罗斯方块 (台面型 第 2 套)
tetrsark,俄罗斯方块 (D.R. 韩版)
md_tetriss,俄罗斯方块 (西班牙语翻译)
chf_tetris,俄罗斯方块 (自制)
tetrista,"俄罗斯方块 (日版, B-系统, YM2203)"
tetrist,"俄罗斯方块 (日版, B-系统, YM2610)"
tetrisse,"俄罗斯方块 (日版, 系统 E)"
tetristh,"俄罗斯方块 (日版, Taito H-System)"
md_tetris,俄罗斯方块 (日版)
msx_tetris,俄罗斯方块 (韩版)
msx_tetrisa,"俄罗斯方块 (韩版, 替换版)"
spec_tetris,俄罗斯方块 (Mirrorsoft)(128K)
spec_tetris_48,俄罗斯方块 (Mirrorsoft)(48K)
md_tetris1,俄罗斯方块 (侵权版?)
atetris,俄罗斯方块 (第 1 套)
tetris1d,"俄罗斯方块 (第 1 套, 日版, 系统 16B, FD1094 317-0091 解密版)"
tetris1,"俄罗斯方块 (第 1 套, 日版, 系统 16B, FD1094 317-0091)"
atetrisa,俄罗斯方块 (第 2 套)
tetris2d,"俄罗斯方块 (第 2 套, 日版, 系统 16B, FD1094 317-0092 解密版)"
tetris2,"俄罗斯方块 (第 2 套, 日版, 系统 16B, FD1094 317-0092)"
tetris3d,"俄罗斯方块 (第 3 套, 日版, 系统 16A, FD1094 317-0093a 解密版)"
tetris3,"俄罗斯方块 (第 3 套, 日版, 系统 16A, FD1094 317-0093a)"
tetrisd,"俄罗斯方块 (第 4 套, 日版, 系统 16A, FD1094 317-0093 解密版)"
tetris,"俄罗斯方块 (第 4 套, 日版, 系统 16A, FD1094 317-0093)"
nes_tetrisu,俄罗斯方块 (Tengen)(美版)
nes_tetris,俄罗斯方块 (美版)
tetrbx,"俄罗斯方块 / 俄罗斯方块擂台 (韩版, 系统 16 盗版)(ISG Selection Master Type 2006)"
spec_tetris2,俄罗斯方块 2
nes_tetris2,俄罗斯方块 2 (美版)
nes_tetri2bom,俄罗斯方块 2 + 炸弹方块 (日版)
msx_tetris2,俄罗斯方块 II (韩版)
tetrisp,俄罗斯方块加强版 (版本 1.0)
tetrisp2ja,"俄罗斯方块加强版 2 (日版, 版本 2.1)"
tetrisp2j,"俄罗斯方块加强版 2 (日版, 版本 2.2)"
tp2m32,"俄罗斯方块加强版 2 (版本 1.0, MegaSystem 32 版本)"
tetrisp2a,"俄罗斯方块 加强版 2 (世界版, 版本 2.7)"
tetrisp2,俄罗斯方块加强版 2 (世界版)
tgm2,俄罗斯方块大师 2
tgm2p,俄罗斯方块大师 2 加强版
msx_tetsuman,麻将彻万 (日版)
msx_tetsumana,"麻将彻万 (日版, 替换版)"
nes_tetsuwanatom,铁臂阿童木 (日版)
thoop2,"钍行者 (非北美版, 版本 1.0, 检验和 020E0867)"
thoop2a,"钍行者 (非北美版, 版本 1.0, 检验和 020EB356)"
spec_thanatos128K,死神 (128K)
spec_thanatos48K,死神 (48K)
spec_tsfeeling,没落感 (自制)
sms_sn_ateam,A字特攻队 (音乐工程版)
sms_addfam,亚当斯一家 (欧版)
sms_addfamc,亚当斯一家 (西班牙语翻译)
md_addfam,"亚当斯一家 (欧版, 美版)"
md_addfams,亚当斯一家 (西班牙语翻译)
md_addfamp1,"亚当斯一家 (美版, 工程版)"
gg_addfam,亚当斯一家 (世界版)
md_advbatr,蝙蝠侠与罗宾的冒险 (欧版)
md_advbatrs,蝙蝠侠与罗宾的冒险 (西班牙语翻译)
md_advbatrp12,"蝙蝠侠与罗宾的冒险 (工程版, 19950406)"
md_advbatrp11,"蝙蝠侠与罗宾的冒险 (工程版, 19950410)"
md_advbatrp10,"蝙蝠侠与罗宾的冒险 (工程版, 19950411)"
md_advbatrp09,"蝙蝠侠与罗宾的冒险 (工程版, 19950418)"
md_advbatrp08,"蝙蝠侠与罗宾的冒险 (工程版, 19950419)"
md_advbatrp07,"蝙蝠侠与罗宾的冒险 (工程版, 19950421)"
md_advbatrp06,"蝙蝠侠与罗宾的冒险 (工程版, 19950422)"
md_advbatrp05,"蝙蝠侠与罗宾的冒险 (工程版, 19950424)"
md_advbatrp04,"蝙蝠侠与罗宾的冒险 (工程版, 19950426)"
md_advbatrp03,"蝙蝠侠与罗宾的冒险 (工程版, 19950427)"
md_advbatrp02,"蝙蝠侠与罗宾的冒险 (工程版, 19950428)"
md_advbatrp01,"蝙蝠侠与罗宾的冒险 (工程版, 19950501)"
md_advbatru,蝙蝠侠与罗宾的冒险 (美版)
gg_advbatmr,"蝙蝠侠与罗宾的冒险 (欧版, 美版)"
md_mightmax,万能麦斯大冒险 (欧版)
md_mightmaxu,万能麦斯大冒险 (美版)
md_rockybw,波波鹿和飞天鼠与他们的朋友 (美版)
alphaxz,阿尔法克斯 Z (日版)
mrflea,弗列克惊异大冒险
anteateruk,食蚁兽 (英国版)
msx_apeman,猿人大罢工
md_aquagame,"詹姆斯庞德与水生动物之水上运动会 (欧版, 美版)"
md_aquagames,詹姆斯庞德与水生动物之水上运动会 (西班牙语翻译)
astyanax,阿斯堤阿那克斯
md_redcliff,三国演义 - 火烧赤壁
md_redcliffa,三国演义 - 火烧赤壁 (破解版?)
battroad,赛车之路
cv_bbears,贝贝熊 (工程版)
md_berenss,贝贝熊野营探险 (西班牙语翻译)
md_berensp20,"贝贝熊野营探险 (工程版, 19940323)"
md_berensp19,"贝贝熊野营探险 (工程版, 19940428)"
md_berensp18,"贝贝熊野营探险 (工程版, 19940429)"
md_berensp17,"贝贝熊野营探险 (工程版, 19940506)"
md_berensp16,"贝贝熊野营探险 (工程版, 19940511)"
md_berensp15,"贝贝熊野营探险 (工程版, 19940517)"
md_berensp14,"贝贝熊野营探险 (工程版, 19940519)"
md_berensp13,"贝贝熊野营探险 (工程版, 19940523)"
