1104,1104 - Pokemon - Versione Rubino(IT).zip,Pokemon - Versione Rubino ,I,口袋妖怪红宝石意大利版,I, RPG
1105,1105 - Pokemon - Versione Zaffiro(IT).zip,Pokemon - Versione Zaffiro ,I,口袋妖怪蓝宝石意大利版,I, RPG
1106,1106 - Pokemon - Rubin-Edition(DE).zip,Pokemon - Rubin - Edition ,G,口袋妖怪红宝石德国版,G, RPG
1107,1107 - Onimusha Tactics(JP).zip,Onimusha Tactics ,J,鬼武者战略版,J, SRPG
1108,1108 - Hamster Club 4(JP).zip,Hamster Club 4 ,J,仓鼠太郎俱乐部4,J, TCG
1109,1109 - Pokemon - Edicion Zafiro(ES).zip,Pokemon - Edicion Zafiro ,S,口袋妖怪蓝宝石西班牙版,S, RPG
1110,1110 - Pokemon - Edicion Rubi(ES).zip,Pokemon - Edicion Rubi ,S,口袋妖怪红宝石西班牙版,S, RPG
1111,1111 - Pokemon - Version Saphir(FR).zip,Pokemon - Version Saphir ,F,口袋妖怪蓝宝石法国版,F, RPG
1112,1112 - Dragon Drive - World D Break(JP).zip,Dragon Drive - World D Break ,J,骑龙少年,J, RPG
1113,1113 - Shining Soul II(JP).zip,Shining Soul II ,J,光明之魂2,J, A·RPG
1114,1114 - Pokemon - Version Rubis(FR).zip,Pokemon - Version Rubis ,F,口袋妖怪红宝石法国版,F, RPG
1115,1115 - Aladdin(JP).zip,Aladdin ,J,迪斯尼 - 阿拉丁,J, ACT
1116,1116 - CT Special Forces - Back to Hell(EU).zip,CT Special Forces - Back to Hell ,M6,CT特种部队2重返战壕,M6, ACT
1117,1117 - Tales of Phantasia(JP).zip,Tales of Phantasia ,J,幻想传说,J, A·RPG
1118,1118 - Pokemon Pinball - Ruby & Sapphire(JP).zip,Pokemon Pinball - Ruby & Sapphire ,J,口袋妖怪弹珠台,J, TAB
1119,1119 - Meitantei Conan - Nerawareta Tantei(JP).zip,Meitantei Conan - Nerawareta Tantei ,J,名侦探柯楠 - 被阻击的名侦探,J, A·RPG
1120,1120 - Super Robot Taisen D(JP).zip,Super Robot Taisen D ,J,超级机器人大战D,J, SLG
1121,1121 - Rockman EXE Battle Chip GP(JP).zip,Rockman EXE Battle Chip GP ,J,洛克人EXE战斗芯片锦标赛,J, A·RPG
1122,1122 - Top Gear Rally(JP).zip,Top Gear Rally ,J,世界顶级拉力车实况赛,J, RCG
1123,1123 - Card e-Reader+(JP).zip,Card e - Reader+ ,J,卡片读取机+,J, ETC
1124,1124 - Shin Megami Tensei Devil Children - Puzzle de Call!(JP).zip,Shin Megami Tensei Devil Children - Puzzle de Call! ,J,真女神转生 - 恶魔之子,J, RPG
1125,1125 - Expedition der Stachelbeeren - Zoff im Zoo(DE).zip,Expedition der Stachelbeeren - Zoff im Zoo ,G,狂野丛林 - 猎杀黑猩猩,G, ACT
1126,1126 - Shrek - Reekin' Havoc(US).zip,Shrek - Reekin' Havoc ,M6,怪物史莱克 - 恶臭大灾难,M6, ACT
1127,1127 - Cyberdrive Zoids - Kijuu no Senshi Hyuu(JP).zip,Cyberdrive Zoids - Kijuu no Senshi Hyuu ,J,网络机械兽世纪,J, RPG
1128,1128 - Duel Masters(JP).zip,Duel Masters ,J,卡牌决斗高手1,J, CAG
1129,1129 - Gensou Maden Saiyuuki - Hangyaku no Toushin-taishi(JP).zip,Gensou Maden Saiyuuki - Hangyaku no Toushin - taishi ,J,幻想魔传最游记 - 叛逆的斗神太子,J, RPG
1130,1130 - Wan Nyan Doubutsu Byouin(JP).zip,Wan Nyan Doubutsu Byouin ,J,宠物医院 - 动物医生育成计划,J, TCG
1131,1131 - Madden NFL 2004(US).zip,Madden NFL 2004 ,U,NFL疯狂马顿橄榄球2004,E, SPG
1132,1132 - Monster Truck Madness(UE).zip,Monster Truck Madness ,U,疯狂大脚车,E, RCG
1133,1133 - Digimon - Battle Spirit(EU).zip,Digimon - Battle Spirit ,M5,数码暴龙,M5, ACT
1134,1134 - Rock n' Roll Racing(EU).zip,Rock n' Roll Racing ,E,摇滚赛车,E, RCG
1135,1135 - Pokemon Pinball - Ruby & Sapphire(US).zip,Pokemon Pinball - Ruby & Sapphire ,U,口袋妖怪弹珠台,E, TAB
1136,1136 - Shinyaku Seiken Densetsu(JP).zip,Shinyaku Seiken Densetsu ,J,新约圣剑传说,J, A·RPG
1137,1137 - Boboboubo Boubobo - Maji de!! Shinken Battle(JP).zip,Boboboubo Boubobo - Maji de!! Shinken Battle ,J,爆裂鼻毛真拳,J, RPG
1138,1138 - Mortal Kombat - Tournament Edition(US).zip,Mortal Kombat - Tournament Edition ,M5,真人快打 - 格斗场,M5, FTG
1139,1139 - Magical Quest 2 Starring Mickey & Minnie(EU).zip,Magical Quest 2 Starring Mickey & Minnie ,M3,迪斯尼的米奇老鼠2,M3, ACT
1140,1140 - Rescue Heroes - Billy Blazes!(US).zip,Rescue Heroes - Billy Blazes! ,U,救援英雄 - 比利布雷斯,E, ACT
1141,1141 - Final Fantasy Tactics Advance(US).zip,Final Fantasy Tactics Advance ,U,最终幻想战略版,E, SLG
1142,1142 - Extreme Skate Adventure(UE).zip,Extreme Skate Adventure ,U,迪斯尼究级滑板,E, SPG
1143,1143 - Densetsu no Stafy 2(JP).zip,Densetsu no Stafy 2 ,J,传说的斯塔菲2,J, ACT
1144,1144 - GetBackers Dakkanya - Jagan Fuuin!(JP).zip,GetBackers Dakkanya - Jagan Fuuin! ,J,闪灵二人组 - 邪眼封印,J, RPG
1145,1145 - Freekstyle(US).zip,Freekstyle ,U,疯狂越野摩托,E, RCG
1146,1146 - Rocket Power - Zero Gravity Zone(US).zip,Rocket Power - Zero Gravity Zone ,U,急速动力 - 零重力滑板赛场,E, RCG
1147,1147 - Power Rangers - Ninja Storm(US).zip,Power Rangers - Ninja Storm ,U,鸟人战队 - 武士风暴,E, ACT
1148,1148 - Starsky & Hutch(EU).zip,Starsky & Hutch ,M5,一路狂飙之极速双雄,M5, RCG
1149,1149 - Gem Smashers(US).zip,Gem Smashers ,U,宝石方块也疯狂,E, PUZ
1150,1150 - Denki Blocks!(US).zip,Denki Blocks! ,M2,合并电击方块,M2, PUZ
1151,1151 - Naruto - Konoha Senki(JP).zip,Naruto - Konoha Senki ,J,火影忍者 - 木叶战记,J, RPG
1152,1152 - Bionicle(US).zip,Bionicle ,U,乐高生化战士,E, ACT
1153,1153 - Scooby-Doo! - Mystery Mayhem(US).zip,Scooby - Doo! - Mystery Mayhem ,M2,史酷比鬼屋历险 - 隐秘的罪证,M2, AVG
1154,1154 - Banjo-Kazooie - Grunty's Revenge(US).zip,Banjo - Kazooie - Grunty's Revenge ,U,琴音笛声 - 格兰蒂的复仇,E, AVG
1155,1155 - Advance Wars 2 - Black Hole Rising(EU).zip,Advance Wars 2 - Black Hole Rising ,M5,高级战争2 - 黑洞的升起,M5, RPG
1156,1156 - Golden Sun 2 - Die Vergessene Epoche(DE).zip,Golden Sun 2 - Die Vergessene Epoche ,G,黄金太阳2 - 失落的时代,G, SLG
1157,1157 - Oshare Princess 3(JP).zip,Oshare Princess 3 ,J,奥沙尔公主3,J, TCG
1158,1158 - Polly Pocket! - Super Splash Island(EU).zip,Polly Pocket! ,M5,波利口袋 - 超级人鱼岛,M5, PUZ
1159,1159 - Extreme Skate Adventure(EU).zip,Extreme Skate Adventure ,M2,迪斯尼究级滑板,M2, SPG
1160,1160 - Mr. Nutz(EU).zip,Mr. Nutz ,M5,松鼠大进攻,M5, ACT
1161,1161 - Boktai - The Sun is in Your Hand(US).zip,Boktai - The Sun is in Your Hand ,U,我们的太阳1,E, A·RPG
1162,1162 - Golden Sun - La Edad Perdida(ES).zip,Golden Sun - La Edad Perdida ,S,黄金太阳2 - 失落的时代,S, RPG
1163,1163 - Golden Sun - L'Age Perdu(FR).zip,Golden Sun - L'Age Perdu ,F,黄金太阳2 - 失落的时代,F, RPG
1164,1164 - Shin Kisekae Monogatari(JP).zip,Shin Kisekae Monogatari ,J,新换装物语,J, TCG
1165,1165 - Ojarumaru - Gekkouchou Sanpo de Ojaru(JP).zip,Ojarumaru - Gekkouchou Sanpo de Ojaru ,J,丸少爷 - 来月光町散步,J, AVG
1166,1166 - Doubutsu Shima no Chobi Gurumi(JP).zip,Doubutsu Shima no Chobi Gurumi ,J,狄尤小乖乖,J, TCG
1167,1167 - Disney's Party(UE).zip,Disney's Party ,M5,迪斯尼欢乐聚会,M5, ACT
1168,1168 - Blackthorne(US).zip,Blackthorne ,U,黑色荆棘之狠将奇兵,E, ACT
1169,1169 - Tantei Gakuen Q - Meitantei ha Kimi da!(JP).zip,Tantei Gakuen Q - Meitantei ha Kimi da! ,J,侦探学院Q - 名侦探就是你,J, AVG
1170,1170 - Shin Megami Tensei Devil Children - Koori no Sho(JP).zip,Shin Megami Tensei Devil Children - Koori no Sho ,J,真女神转生 - 冰之书,J, RPG
1171,1171 - Shin Megami Tensei Devil Children - Honoo no Sho(JP).zip,Shin Megami Tensei Devil Children - Honoo no Sho ,J,真女神转生 - 炎之书,J, RPG
1172,1172 - Barbie Horse Adventures - Blue Ribbon Race(US).zip,Barbie Horse Adventures - Blue Ribbon Race ,U,巴比马术赛,E, SPG
1173,1173 - Road Rash - Jailbreak(US).zip,Road Rash - Jailbreak ,U,暴力摩托车,E, RCG
1174,"1174 - Simpsons, The - Road Rage(EU).zip",Simpsons：The - Road Rage ,M5,辛普森疯狂大道赛车,M5, RCG
1175,1175 - Golden Sun - L'Era Perduta(IT).zip,Golden Sun - L'Era Perduta ,I,黄金太阳2 - 失落的时代,I, RPG
1176,1176 - Koinu to Issho - Aijou Monogatari(JP).zip,Koinu to Issho - Aijou Monogatari ,J,爱情物语可爱的宠物小狗,J, TCG
1177,1177 - Action Replay(EU).zip,Action Replay ,M4,GBA金手指工具,M4, DEMO
1178,1178 - Piglet's Big Game(EU).zip,Piglet's Big Game ,M6,迪斯尼小猪大游戏,M6, ACT
1179,1179 - Kirby - Nightmare in Dream Land(EU).zip,Kirby - Nightmare in Dream Land ,M5,星之卡比 - 梦之泉蒂拉克丝,M5, ACT
1180,"1180 - Adventures of Jimmy Neutron, The - Boy Genius - Jet Fusion(UE).zip",Adventures of Jimmy Neutron：The - Boy Genius - Jet Fusion ,E,天才小子吉米 - 喷射熔化,U, ACT
1181,"1181 - Razmoket, Les - Rencontrent les Delajungle(FR).zip",Razmoket：Les - Rencontrent les Delajungle ,F,小淘气丛林历险记,F, ACT
1182,1182 - Digimon - Battle Spirit 2(US).zip,Digimon - Battle Spirit 2 ,M5,数码宝贝精神大作战2,M5, ACT
1183,1183 - BattleBots - Design & Destroy(US).zip,BattleBots - Design & Destroy ,U,机器人大战 - 设计与破坏,E, SLG
1184,1184 - Jurassic Park Institute Tour - Dinosaur Rescue(JP).zip,Jurassic Park Institute Tour - Dinosaur Rescue ,J,侏罗纪公园创立旅行,J, ACT
1185,1185 - Oddworld - Munch's Oddysee(UE).zip,Oddworld - Munch's Oddysee ,U,奥蒂世界 - 奥蒂的咀嚼,E, ACT
1186,1186 - Boulder Dash EX(EU).zip,Boulder Dash EX ,M3,疯狂解迷方块之推石小子EX,M3, PUZ
1187,1187 - Megaman Battle Network 3 White(EU).zip,Megaman Battle Network 3 White ,E,洛克人战斗网络EXE 3 - 白版,E, A·RPG
1188,1188 - Zettaizetsumei Dangerous Jiisan - Shijou Saikyou no Dogeza(JP).zip,Zettaizetsumei Dangerous Jiisan - Shijou Saikyou no Dogeza ,J,天才爷爷 - 史上最强之土下座,J, RPG
1189,1189 - Shin Megami Tensei II(JP).zip,Shin Megami Tensei II ,J,真女神转生2,J, RPG
1190,1190 - Super Mario Advance 4 - Super Mario Bros. 3(EU).zip,Super Mario Advance 4 - Super Mario Bros. 3 ,M5,超级马里奥4,M5, ACT
1191,"1191 - Hobbit, The(EU).zip",Hobbit：The ,M5,魔戒前传 - 霍比特人历险记,M5, RPG
1192,1192 - Battle X Battle - Kyodai Gyo Densetsu(JP).zip,Battle X Battle - Kyodai Gyo Densetsu ,J,战斗X战斗 - 巨大鱼传说,J, SPG
1193,1193 - Pirates of the Caribbean - The Curse of the Black Pearl(EU).zip,Pirates of the Caribbean - The Curse of the Black Pearl ,M5,加勒比海盗,M5, ACT
1194,1194 - Final Fantasy Tactics Advance(EU).zip,Final Fantasy Tactics Advance ,M5,最终幻想战略版,M5, SLG
1195,"1195 - Lion King 1.5, The(US).zip",Lion King 1.5：The ,U,迪斯尼狮子王 1.5,E, ACT
1196,1196 - Blackthorne(EU).zip,Blackthorne ,E,黑色荆棘之狠将奇兵,E, ACT
1197,1197 - Quad Desert Fury(US).zip,Quad Desert Fury ,U,沙漠狂暴人竞技赛车,E, RCG
1198,1198 - Namco Museum(EU).zip,Namco Museum ,E,南梦宫经典博物馆,E, ETC
1199,1199 - Backyard Hockey(US).zip,Backyard Hockey ,U,冰球院场,E, SPG
1200,"1200 - Crouching Tiger, Hidden Dragon(US).zip",Crouching Tiger：Hidden Dragon ,M3,卧虎藏龙,M3, ACT
1201,1201 - DemiKids - Dark Version(US).zip,DemiKids - Dark Version ,U,真女神转生 - 暗之书,E, RPG
1202,1202 - DemiKids - Light Version(US).zip,DemiKids - Light Version ,U,真女神转生 - 光之书,E, RPG
1203,1203 - Barbie Horse Adventures(EU).zip,Barbie Horse Adventures ,M6,巴比马术赛,M6, SPG
1204,1204 - Megaman Battle Network 3 Blue(EU).zip,Megaman Battle Network 3 Blue ,E,洛克人战斗网络EXE 3 - 蓝版,E, A·RPG
1205,1205 - Mermaid Melody - Pichi Pichi Pitch(JP).zip,Mermaid Melody - Pichi Pichi Pitch ,J,人鱼的旋律,J, ETC
1206,1206 - Bomberman Jetters - Game Collection(JP).zip,Bomberman Jetters - Game Collection ,J,炸.弹人杰特斯游戏竞技合集,J, ACT
1207,1207 - Megaman Zero 2(US).zip,Megaman Zero 2 ,U,洛克人ZERO2,E, ACT
1208,1208 - Tak and the Power of Juju(US).zip,Tak and the Power of Juju ,U,塔克 - 符咒的神力,E, ACT
1209,1209 - Wagamama Fairy Mirumo de Pon! - Taisen Mahoudama(JP).zip,Wagamama Fairy Mirumo de Pon! - Taisen Mahoudama ,J,任性小妖精咪鲁摩 - 神奇彩球对战,J, PUZ
1210,1210 - Kawaii Pet Game Gallery(JP).zip,Kawaii Pet Game Gallery ,J,可爱小狗游戏合集,J, TCG
1211,1211 - Matantei Loki Ragnarok - Gensou no Labyrinth(JP).zip,Matantei Loki Ragnarok - Gensou no Labyrinth ,J,魔法侦探传奇 - 幻想之魔境,J, RPG
1212,1212 - Super Mario Advance 4 - Super Mario Bros. 3(US).zip,Super Mario Advance 4 - Super Mario Bros. 3 ,U,超级马里奥4,E, ACT
1213,1213 - Teenage Mutant Ninja Turtles(US).zip,Teenage Mutant Ninja Turtles ,U,忍者神龟1,E, ACT
1214,1214 - Oriental Blue - Ao no Tengai(JP).zip,Oriental Blue - Ao no Tengai ,J,天外魔境 - 青之天外,J, RPG
1215,1215 - Power Rangers - Ninja Storm(EU).zip,Power Rangers - Ninja Storm ,M3,鸟人战队 - 武士风暴,M3, ACT
1216,1216 - Banjo-Kazooie - Grunty's Revenge(EU).zip,Banjo - Kazooie - Grunty's Revenge ,M3,琴音笛声 - 格兰蒂的复仇,M3, AVG
1217,1217 - Legend of Dynamic Goushouden - Houkai no Rondo(JP).zip,Legend of Dynamic Goushouden - Houkai no Rondo ,J,豪翔传 - 崩界的轮舞曲,J, RPG
1218,1218 - Super Duper Sumos(US).zip,Super Duper Sumos ,U,超级笨蛋相扑手,E, ACT
1219,1219 - Bionicle(EU).zip,Bionicle ,M4,乐高生化战士,M4, ACT
1220,1220 - Disney Princesse(FR).zip,Disney Princesse ,F,迪斯尼白雪公主们,F, ACT
1221,1221 - Lizzie McGuire - On the Go!(US).zip,Lizzie McGuire - On the Go! ,U,平民天后1,E, ACT
1222,1222 - Top Gear Rally(EU).zip,Top Gear Rally ,M5,顶级拉力赛车,M5, RCG
1223,1223 - Batman - Rise of Sin Tzu(US).zip,Batman - Rise of Sin Tzu ,M3,蝙蝠侠 - 辛特组的复活,M3, ACT
1224,"1224 - Lion King, The(EU).zip",Lion King：The ,M8,迪斯尼狮子王,M8, ACT
1225,1225 - Spyro - Attack of the Rhynocs(US).zip,Spyro - Attack of the Rhynocs ,U,小龙斯派罗 - 瑞诺西斯的攻击,E, ACT
1226,1226 - Tony Hawk's Underground(UE).zip,Tony Hawk's Underground ,U,托尼·霍克地下滑板1,E, SPG
1227,1227 - Operation Armored Liberty(US).zip,Operation Armored Liberty ,U,反击捍卫自由,E, STG
1228,1228 - Megaman Zero 2(EU).zip,Megaman Zero 2 ,E,洛克人ZERO 2,E, ACT
1229,1229 - Frogger's Journey - The Forgotten Relic(US).zip,Frogger's Journey - The Forgotten Relic ,U,青蛙冒险 - 古文明之谜,E, A·RPG
1230,1230 - Top Gear Rally(US).zip,Top Gear Rally ,U,顶级拉力赛车,E, RCG
1231,1231 - Harry Potter - Quidditch World Cup(UE).zip,Harry Potter - Quidditch World Cup ,M8,哈利·波特 - 魁地奇世界杯,M8, SPG
1232,1232 - Prince of Persia - The Sands of Time(US).zip,Prince of Persia - The Sands of Time ,M3,波斯王子 - 时之沙,M3, ACT
1233,1233 - SpongeBob SquarePants - Battle for Bikini Bottom(US).zip,SpongeBob SquarePants - Battle for Bikini Bottom ,U,超级海绵笨伯 - 比基尼岛的冒险,E, ACT
1234,1234 - Hugo - Bukkazoom!(EU).zip,Hugo - Bukkazoom! ,M12,瓢虫汽车赛,M12, RCG
1235,1235 - Fire Emblem(US).zip,Fire Emblem ,U,火炎之纹章 - 烈火之剑,E, S·RPG
1236,"1236 - Lord of the Rings, The - The Return of the King(UE).zip",Lord of the Rings：The - The Return of the King ,M5,指环王 - 王者归临,M5, A·RPG
1237,1237 - Pokemon - Sapphire Version(EU).zip,Pokemon - Sapphire Version ,E,口袋妖怪 - 蓝宝石1.1版,E, RPG
1238,1238 - FIFA 2004(UE).zip,FIFA 2004 ,M6,FIFA足球2004,M6, SPG
1239,1239 - Sonic Pinball Party(EU).zip,Sonic Pinball Party ,M6,索尼克弹珠派对,M6, TAB
1240,1240 - Yu-Gi-Oh! The Sacred Cards(US).zip,Yu - Gi - Oh! The Sacred Cards ,U,游戏王 - 神圣的卡片,E, CAG
1241,1241 - Brother Bear(US).zip,Brother Bear ,U,迪斯尼小熊的兄弟们,E, ACT
1242,1242 - Pokemon - Ruby Version(EU).zip,Pokemon - Ruby Version ,E,口袋妖怪 - 红宝石1.1版,E, RPG
1243,"1243 - Fairly Odd Parents!, The - Breakin' da Rules(US).zip",Fairly Odd Parents!：The - Breakin' da Rules ,U,正义双亲之叛逆的惩罚,E, ACT
1244,1244 - Dr. Seuss' The Cat in the Hat(US).zip,Dr. Seuss' The Cat in the Hat ,U,爱戴帽子的猫博士,E, ACT
1245,1245 - Pokemon Pinball - Ruby & Sapphire(EU).zip,Pokemon Pinball - Ruby & Sapphire ,M5,口袋妖怪弹珠台,M5, TAB
1246,1246 - Mario & Luigi - Superstar Saga(EU).zip,Mario & Luigi - Superstar Saga ,M5,马里奥和路易 - 超巨星传说,M5, RPG
1247,1247 - Minna no Soft Series - Shanghai(JP).zip,Minna no Soft Series - Shanghai ,J,上海,J,ACT
1248,1248 - Yu-Gi-Oh! Dungeon Dice Monsters(EU).zip,Yu - Gi - Oh! Dungeon Dice Monsters ,M5,游戏王 - 怪兽龙门骰,M5, TAB
1249,1249 - Tiger Woods PGA Tour 2004(UE).zip,Tiger Woods PGA Tour 2004 ,U,老虎伍兹职业高尔夫2004PGA巡回赛,E, SPG
1250,1250 - Buffy Contre les Vampires - La Colere de Darkhul(FR).zip,Buffy Contre les Vampires - La Colere de Darkhul ,F,吸血鬼杀手巴菲 - 返回黑暗世界,F, ACT
1251,1251 - SSX 3(UE).zip,SSX 3 ,U,疾风滑雪板3,E, SPG
1252,1252 - Prince of Persia - The Sands of Time(EU).zip,Prince of Persia - The Sands of Time ,M6,波斯王子 - 时之沙,M6, ACT
1253,1253 - Beyblade V-Force - Ultimate Blader Jam(EU).zip,Beyblade V - Force - Ultimate Blader Jam ,M5,爆转陀螺王,M5, SPG
1254,1254 - Slime Morimori Dragon Quest - Shougeki no Shippo Dan(JP).zip,Slime Morimori Dragon Quest - Shougeki no Shippo Dan ,J,勇者斗恶龙之元气史莱姆 - 冲击的尾巴团,J, A·RPG
1255,1255 - Minna no Soft Series - Minna no Mahjong(JP).zip,Minna no Soft Series - Minna no Mahjong ,J,全民麻将,J, TAB
1256,1256 - Sanrio Puroland - All Characters(JP).zip,Sanrio Puroland - All Characters ,J,三丽鸥漫画全明星,J, TAB
1257,1257 - Minna no Soft Series - Zooo(JP).zip,Minna no Soft Series - Zooo ,J,动物饲养员,J, PUZ
1258,1258 - Onimusha Tactics(US).zip,Onimusha Tactics ,U,鬼舞者战略版,E, S·RPG
1259,1259 - Justice League Chronicles(US).zip,Justice League Chronicles ,U,正义联盟历代记,E, ACT
1260,1260 - Cartoon Network - Speedway(US).zip,Cartoon Network Speedway ,U,卡通网 - 高速飙车,E, RCG
1261,1261 - Magical Quest 2 Starring Mickey & Minnie(US).zip,Magical Quest 2 Starring Mickey & Minnie ,M3,迪斯尼的米奇老鼠2,M3, ACT
1262,1262 - Crash Nitro Kart(US).zip,Crash Nitro Kart ,U,古惑狼赛车,E, RCG
1263,1263 - Ultimate Beach Soccer(US).zip,Ultimate Beach Soccer ,U,沙滩足球,E, SPG
1264,"1264 - Hobbit, The(US).zip",Hobbit：The ,U,魔戒前传 - 霍比特人历险记,E, RPG
1265,1265 - Spirits & Spells(US).zip,Spirits & Spells ,U,幽灵与符咒,E, ACT
1266,1266 - Double Dragon Advance(US).zip,Double Dragon Advance ,U,双截龙,E, ACT
1267,1267 - Sword of Mana(US).zip,Sword of Mana ,U,新约圣剑传说,E, A·RPG
1268,1268 - Harvest Moon - Friends of Mineral Town(US).zip,Harvest Moon - Friends of Mineral Town ,U,牧场物语 - 矿石镇的朋友们,E, SLG
1269,1269 - Finding Nemo(EU).zip,Finding Nemo ,M2,迪斯尼海底总动员 - 寻找伦莫,M2, ACT
1270,1270 - Spyro Adventure(EU).zip,Spyro Adventure ,M6,小龙斯派罗 - 瑞诺西斯的攻击,M6, ACT
1271,1271 - Looney Tunes - Back in Action(UE).zip,Looney Tunes - Back in Action ,M5,华纳明星总动员,M5, ACT
1272,1272 - Mickey to Donald no Magical Quest 3(JP).zip,Mickey to Donald no Magical Quest 3 ,J,迪斯尼米老鼠和唐老鸭3,J, ACT
1273,1273 - Spy Kids 3-D - Game Over(EU).zip,Spy Kids 3 - D - Game Over ,E,非常间谍小子3D,E, ACT
1274,1274 - Kim Possible(EU).zip,Kim Possible ,M4,迪斯尼之麻辣女孩1,M4, ACT
1275,1275 - 007 - Everything or Nothing(UE).zip,007 - Everything or Nothing ,M3,詹姆斯邦德007 - 谁与争锋,M3, ACT
1276,1276 - Medal of Honor - Infiltrator(UE).zip,Medal of Honor - Infiltrator ,M3,荣誉勛章 - 渗透者,M3, STG
1277,1277 - Mario & Luigi - Superstar Saga(US).zip,Mario & Luigi - Superstar Saga ,U,马里奥和路易 - 超巨星传说,E, RPG
1278,1278 - Terminator 3 - Rise of the Machines(EU).zip,Terminator 3 - Rise of the Machines ,M5,魔鬼终结者3机器的崛起,M5, ACT
1279,1279 - Beyblade V-Force - Ultimate Blader Jam(US).zip,Beyblade V - Force - Ultimate Blader Jam ,U,爆转陀螺王 - 力量之最终冲击,E, TAB
1280,1280 - Terminator 3 - Rise of the Machines(US).zip,Terminator 3 - Rise of the Machines ,U,魔鬼终结者3机器的崛起,E, ACT
1281,1281 - CIMA - The Enemy(US).zip,CIMA - The Enemy ,U,开拓者物语 - 半兽敌人,E, A·RPG
1282,1282 - Star Wars - Flight of the Falcon(US).zip,Star Wars - Flight of the Falcon ,U,星球大战 - 猎鹰飞行队,E, STG
1283,1283 - Mario & Luigi RPG(JP).zip,Mario & Luigi RPG ,J,马里奥和路易 - 超巨星传说,J, RPG
1284,1284 - Star Wars - Flight of the Falcon(EU).zip,Star Wars - Flight of the Falcon ,M3,星球大战 - 猎鹰飞行队,M3, STG
1285,1285 - Harry Potter - Quidditch World Cup(JP).zip,Harry Potter - Quidditch World Cup ,J,哈利·波特 - 魁地奇世界杯,J, SPG
1286,1286 - Sim City 2000(EU).zip,Sim City 2000 ,M5,模拟城市2000,M5, SLG
1287,1287 - Mucha Lucha! - Mascaritas of the Lost Code(US).zip,Mucha Lucha! - Mascaritas of the Lost Code ,M3,穆夏露萨 - 马卡三人组丢失的密码,M3, ACT
1288,1288 - Green Eggs and Ham by Dr. Seuss(US).zip,Green Eggs and Ham by Dr. Seuss ,U,苏斯格林博士 - 火腿与鸡蛋,E, TAB
1289,1289 - American Idol(US).zip,American Idol ,U,美国偶像超巨星节拍,E, TAB
1290,1290 - Teenage Mutant Ninja Turtles(EU).zip,Teenage Mutant Ninja Turtles ,M5,忍者神龟1,M5, ACT
1291,1291 - Hot Wheels - World Race(US).zip,Hot Wheels - World Race ,E,无敌风火轮世界赛车,E, RCG
1292,1292 - F-Zero - Falcon Densetsu(JP).zip,F - Zero - Falcon Densetsu ,J,猎鹰传说 - 零式未来赛车,J, RCG
1293,1293 - Crash Nitro Kart(EU).zip,Crash Nitro Kart ,M6,古惑狼赛车,M6, RCG
1294,1294 - SD Gundam G-Generation Advance(JP).zip,SD Gundam G - Generation Advance ,J,SD高达G世纪,J, SLG
